User ID*,Session ID*,Completion Date/Time,Due Date/Time‡,Comments,Request Date/Time,Registration Date/Time,Score,Pass/Fail,Transcript Status,User Exempt Reason,Approver Exempt Reason,User's Exemption Comments,Approver's Exemption Comments,Exempt By,Archived
4125,Safety_Token Yochi Class,,,,2017-06-22 08:00:00,2017-06-22 08:00:00,0,Pass,Completed,,,,,,0
4160,Core_ Core Operator Training (AGGU) Class,,,,2015-08-27 08:00:00,2015-08-27 08:00:00,0,Pass,Completed,,,,,,0
4185,Computer_GDP (eTime dept tracking) Class,,,,2018-12-13 16:37:12,2018-12-13 16:37:12,0,Pass,Completed,,,,,,0
4185,Leadership_Emotional Intelligence Training-0001,,,,2019-09-23 16:34:35,2019-09-23 16:34:35,0,Pass,Completed,,,,,,0
4205,Computer_GDP (eTime dept tracking) Class,,,,2018-12-13 15:57:33,2018-12-13 15:57:33,0,Pass,Completed,,,,,,0
4280,Computer_GDP (eTime dept tracking) Class,,,,2018-12-13 15:20:56,2018-12-13 15:20:56,0,Pass,Completed,,,,,,0
4280,Safety_Token Yochi Class,,,,2017-10-08 08:00:00,2017-10-08 08:00:00,0,Pass,Completed,,,,,,0
4296,Computer Skills_Excel Intermediate Class,,,,2019-02-18 16:47:55,2019-02-18 16:47:55,0,Pass,Completed,,,,,,0
4296,Computer_GDP (eTime dept tracking) Class,,,,2018-12-13 15:23:27,2018-12-13 15:23:27,0,Pass,Completed,,,,,,0
4296,Technical_Fanuc Level I (Ranken) Class,,,,2017-06-02 08:00:00,2017-06-02 08:00:00,0,Pass,Completed,,,,,,0
4296,Technical_Fanuc Level II (Ranken) Class,,,,2017-03-13 08:00:00,2017-03-13 08:00:00,0,Pass,Completed,,,,,,0
4296,Technical_Fanuc Level III (Ranken) Class,,,,2017-04-17 08:00:00,2017-04-17 08:00:00,0,Pass,Completed,,,,,,0
4386,Computer & Software_JDE Class,,,,2017-06-03 08:00:00,2017-06-03 08:00:00,0,Pass,Completed,,,,,,0
4386,Computer & Software_Microsoft Outlook Class,,,,2017-06-03 08:00:00,2017-06-03 08:00:00,0,Pass,Completed,,,,,,0
4386,Computer & Software_Shop Floor Data Entry Class,,,,2017-06-03 08:00:00,2017-06-03 08:00:00,0,Pass,Completed,,,,,,0
4386,Computer_GDP (eTime dept tracking) Class,,,,2018-12-13 14:48:56,2018-12-13 14:48:56,0,Pass,Completed,,,,,,0
4386,Computer_FileHold Class,,,,2017-06-03 08:00:00,2017-06-03 08:00:00,0,Pass,Completed,,,,,,0
4386,Core_ Core Operator Training (AGGU) Class,,,,2015-05-08 08:00:00,2015-05-08 08:00:00,0,Pass,Completed,,,,,,0
4386,Legal_FMLA for Management (AGG specifics) Class,,,,2017-06-03 08:00:00,2017-06-03 08:00:00,0,Pass,Completed,,,,,,0
4386,Safety_Token Yochi Class,,,,2017-06-03 08:00:00,2017-06-03 08:00:00,0,Pass,Completed,,,,,,0
4386,Train the Trainer_Overhead Crane Instructor Class,,,,2015-08-27 08:00:00,2015-08-27 08:00:00,0,Pass,Completed,,,,,,0
4420,Auditor Training (vendor) Class,,,,2017-03-27 08:00:00,2017-03-27 08:00:00,0,Pass,Completed,,,,,,0
10008,Technical_Fanuc Level I (Ranken) Class,,,,2018-10-22 14:21:11,2018-10-22 14:21:11,0,Pass,Completed,,,,,,0
10008,Technical_Fanuc Level II (Ranken) Class,,,,2018-10-22 14:09:35,2018-10-22 14:09:35,0,Pass,Completed,,,,,,0
10036,Computer_GDP (eTime dept tracking) Class,,,,2018-12-13 14:40:52,2018-12-13 14:40:52,0,Pass,Completed,,,,,,0
10036,Leadership_Emotional Intelligence Training-0001,,,,2019-09-13 10:52:16,2019-09-13 10:52:16,0,Pass,Completed,,,,,,0
10103,Core_ Core Operator Training (AGGU) Class,,,,2015-08-27 08:00:00,2015-08-27 08:00:00,0,Pass,Completed,,,,,,0
10131,Computer_GDP (eTime dept tracking) Class,,,,2018-12-13 16:22:09,2018-12-13 16:22:09,0,Pass,Completed,,,,,,0
10131,Safety_Token Yochi Class,,,,2017-09-18 08:00:00,2017-09-18 08:00:00,0,Pass,Completed,,,,,,0
10341,Computer_GDP (eTime dept tracking) Class,,,,2018-12-13 15:51:19,2018-12-13 15:51:19,0,Pass,Completed,,,,,,0
10341,Safety_Token Yochi Class,,,,2017-11-10 08:00:00,2017-11-10 08:00:00,0,Pass,Completed,,,,,,0
10505,Core_ Core Operator Training (AGGU) Class,,,,2015-08-27 08:00:00,2015-08-27 08:00:00,0,Pass,Completed,,,,,,0
10509,Core_ Core Operator Training (AGGU) Class,,,,2015-08-27 08:00:00,2015-08-27 08:00:00,0,Pass,Completed,,,,,,0
10650,Core_ Core Operator Training (AGGU) Class,,,,2015-10-16 08:00:00,2015-10-16 08:00:00,0,Pass,Completed,,,,,,0
10883,Computer & Software_JDE Class,,,,2017-09-19 08:00:00,2017-09-19 08:00:00,0,Pass,Completed,,,,,,0
10883,Computer & Software_Microsoft Outlook Class,,,,2017-09-15 08:00:00,2017-09-15 08:00:00,0,Pass,Completed,,,,,,0
10883,Computer_GDP (eTime dept tracking) Class,,,,2018-12-13 15:11:16,2018-12-13 15:11:16,0,Pass,Completed,,,,,,0
10883,Computer_FileHold Class,,,,2017-09-25 08:00:00,2017-09-25 08:00:00,0,Pass,Completed,,,,,,0
10883,Safety_Token Yochi Class,,,,2017-09-13 08:00:00,2017-09-13 08:00:00,0,Pass,Completed,,,,,,0
11295,Computer_FileHold Class,,,,2017-03-31 08:00:00,2017-03-31 08:00:00,0,Pass,Completed,,,,,,0
11295,Leadership_Emotional Intelligence Training-0001,,,,2019-10-10 16:45:21,2019-10-10 16:45:21,0,Pass,Completed,,,,,,0
11653,Core_ Core Operator Training (AGGU) Class,,,,2015-08-27 08:00:00,2015-08-27 08:00:00,0,Pass,Completed,,,,,,0
11696,Computer_GDP (eTime dept tracking) Class,,,,2018-12-13 15:11:16,2018-12-13 15:11:16,0,Pass,Completed,,,,,,0
11696,Leadership_Emotional Intelligence Training-0002,,,,2019-12-09 22:00:42,2019-12-09 22:00:42,0,Pass,Completed,,,,,,0
12056,Computer_GDP (eTime dept tracking) Class,,,,2018-12-13 15:57:33,2018-12-13 15:57:33,0,Pass,Completed,,,,,,0
12443,Core_ Core Operator Training (AGGU) Class,,,,2015-09-22 08:00:00,2015-09-22 08:00:00,0,Pass,Completed,,,,,,0
12443,Technical_Fanuc Level I (Ranken) Class,,,,2018-12-13 20:04:25,2018-12-13 20:04:25,0,Pass,Completed,,,,,,0
12443,Technical_Fanuc Level II (Ranken) Class,,,,2018-12-13 20:10:57,2018-12-13 20:10:57,0,Pass,Completed,,,,,,0
12683,Computer_GDP (eTime dept tracking) Class,,,,2018-12-13 15:11:16,2018-12-13 15:11:16,0,Pass,Completed,,,,,,0
12683,Leadership_Emotional Intelligence Training-0001,,,,2019-09-13 12:37:18,2019-09-13 12:37:18,0,Pass,Completed,,,,,,0
15004,Core_ Core Operator Training (AGGU) Class,,,,2015-08-27 08:00:00,2015-08-27 08:00:00,0,Pass,Completed,,,,,,0
18821,Safety_Token Yochi Class,,,,2017-02-23 08:00:00,2017-02-23 08:00:00,0,Pass,Completed,,,,,,0
18821,Technical_Fanuc Level I (Ranken) Class,,,,2018-10-22 13:50:19,2018-10-22 13:50:19,0,Pass,Completed,,,,,,0
18821,Technical_Fanuc Level II (Ranken) Class,,,,2018-11-19 15:00:53,2018-11-19 15:00:53,0,Pass,Completed,,,,,,0
41308,Technical_Fanuc Level I (Ranken)-0002,,,,2021-07-26 19:48:27,2021-07-26 19:48:27,0,Pass,Registered,,,,,,0
42122,Computer_GDP (eTime dept tracking) Class,,,,2018-12-13 15:57:33,2018-12-13 15:57:33,0,Pass,Completed,,,,,,0
42122,Safety_Token Yochi Class,,,,2019-07-06 20:40:37,2019-07-06 20:40:37,0,Pass,Completed,,,,,,0
42122,Technical_Fanuc Level I (Ranken) Class,,,,2018-12-13 20:24:38,2018-12-13 20:24:38,0,Pass,Completed,,,,,,0
42726,Computer_FileHold Class,,,,2016-11-29 08:00:00,2016-11-29 08:00:00,0,Pass,Completed,,,,,,0
43211,Computer Skills_Excel Intermediate Class,,,,2017-10-07 08:00:00,2017-10-07 08:00:00,0,Pass,Completed,,,,,,0
43211,Technical_Fanuc Level II (Ranken) Class,,,,2018-12-13 20:10:57,2018-12-13 20:10:57,0,Pass,Completed,,,,,,0
43883,Core_ Core Operator Training (AGGU) Class,,,,2014-11-17 08:00:00,2014-11-17 08:00:00,0,Pass,Completed,,,,,,0
44085,Core_ Core Operator Training (AGGU) Class,,,,2015-08-27 08:00:00,2015-08-27 08:00:00,0,Pass,Completed,,,,,,0
44091,Computer & Software_JDE Class,,,,2017-01-23 08:00:00,2017-01-23 08:00:00,0,Pass,Completed,,,,,,0
44091,Computer & Software_Microsoft Outlook Class,,,,2017-01-23 08:00:00,2017-01-23 08:00:00,0,Pass,Completed,,,,,,0
44091,Computer & Software_Shop Floor Data Entry Class,,,,2017-01-23 08:00:00,2017-01-23 08:00:00,0,Pass,Completed,,,,,,0
44091,Computer_GDP (eTime dept tracking) Class,,,,2018-12-13 15:49:26,2018-12-13 15:49:26,0,Pass,Completed,,,,,,0
44091,Computer_FileHold Class,,,,2017-01-23 08:00:00,2017-01-23 08:00:00,0,Pass,Completed,,,,,,0
44091,Legal_FMLA for Management (AGG specifics) Class,,,,2017-01-23 08:00:00,2017-01-23 08:00:00,0,Pass,Completed,,,,,,0
44091,Safety_Token Yochi Class,,,,2017-10-25 08:00:00,2017-10-25 08:00:00,0,Pass,Completed,,,,,,0
44332,Core_ Core Operator Training (AGGU) Class,,,,2015-08-27 08:00:00,2015-08-27 08:00:00,0,Pass,Completed,,,,,,0
44380,Core_ Core Operator Training (AGGU) Class,,,,2015-08-27 08:00:00,2015-08-27 08:00:00,0,Pass,Completed,,,,,,0
44381,Core_ Core Operator Training (AGGU) Class,,,,2015-08-27 08:00:00,2015-08-27 08:00:00,0,Pass,Completed,,,,,,0
44440,Core_ Core Operator Training (AGGU) Class,,,,2015-08-27 08:00:00,2015-08-27 08:00:00,0,Pass,Completed,,,,,,0
44652,Computer_GDP (eTime dept tracking) Class,,,,2018-12-13 16:22:09,2018-12-13 16:22:09,0,Pass,Completed,,,,,,0
44652,Safety_Token Yochi Class,,,,2019-05-24 15:05:10,2019-05-24 15:05:10,0,Pass,Completed,,,,,,0
44652,Train the Trainer_Overhead Crane Instructor Class,,,,2015-08-27 08:00:00,2015-08-27 08:00:00,0,Pass,Completed,,,,,,0
44715,Onboarding_Mentor Certification Training-0032,,,,2021-08-24 18:50:46,2021-08-24 18:50:46,0,Pass,Completed,,,,,,0
45218,Computer Skills_Excel Basic Class,,,,2017-07-24 08:00:00,2017-07-24 08:00:00,0,Pass,Completed,,,,,,0
45218,Computer Skills_Excel Intermediate Class,,,,2017-07-08 08:00:00,2017-07-08 08:00:00,0,Pass,Completed,,,,,,0
45218,Computer_GDP (eTime dept tracking) Class,,,,2018-12-13 15:23:27,2018-12-13 15:23:27,0,Pass,Completed,,,,,,0
45223,Computer_GDP (eTime dept tracking) Class,,,,2018-12-13 15:11:16,2018-12-13 15:11:16,0,Pass,Completed,,,,,,0
45277,Technical_Fanuc Level II (Ranken) Class,,,,2018-12-13 20:26:51,2018-12-13 20:26:51,0,Pass,Completed,,,,,,0
45279,Computer_Excel Basic-0001,,,,2018-11-21 21:18:35,2018-11-21 21:18:35,0,Pass,Completed,,,,,,0
45279,Core_ Core Operator Training (AGGU) Class,,,,2015-08-27 08:00:00,2015-08-27 08:00:00,0,Pass,Completed,,,,,,0
45279,Safety_Token Yochi Class,,,,2017-10-27 08:00:00,2017-10-27 08:00:00,0,Pass,Completed,,,,,,0
45292,Computer_GDP (eTime dept tracking) Class,,,,2018-12-13 15:11:16,2018-12-13 15:11:16,0,Pass,Completed,,,,,,0
45292,Safety_Token Yochi Class,,,,2017-09-08 08:00:00,2017-09-08 08:00:00,0,Pass,Completed,,,,,,0
45492,Computer & Software_JDE Class,,,,2017-02-11 08:00:00,2017-02-11 08:00:00,0,Pass,Completed,,,,,,0
45492,Computer & Software_Microsoft Outlook Class,,,,2017-10-27 08:00:00,2017-10-27 08:00:00,0,Pass,Completed,,,,,,0
45492,Computer_GDP (eTime dept tracking) Class,,,,2018-12-13 15:11:16,2018-12-13 15:11:16,0,Pass,Completed,,,,,,0
45492,Computer_FileHold Class,,,,2017-06-11 08:00:00,2017-06-11 08:00:00,0,Pass,Completed,,,,,,0
45492,Legal_FMLA for Management (AGG specifics) Class,,,,2017-10-11 08:00:00,2017-10-11 08:00:00,0,Pass,Completed,,,,,,0
45492,Safety_Token Yochi Class,,,,2017-10-08 08:00:00,2017-10-08 08:00:00,0,Pass,Completed,,,,,,0
45493,Computer_GDP (eTime dept tracking) Class,,,,2018-12-13 15:49:26,2018-12-13 15:49:26,0,Pass,Completed,,,,,,0
45493,Safety_Token Yochi Class,,,,2017-06-20 08:00:00,2017-06-20 08:00:00,0,Pass,Completed,,,,,,0
45647,Leadership_Emotional Intelligence Training-0002,,,,2019-09-16 16:56:03,2019-09-16 16:56:03,0,Pass,Completed,,,,,,0
45677,Computer Skills_Excel Intermediate Class,,,,2017-10-07 08:00:00,2017-10-07 08:00:00,0,Pass,Completed,,,,,,0
46048,Computer & Software_JDE Class,,,,2018-08-30 15:25:40,2018-08-30 15:25:40,0,Pass,Completed,,,,,,0
46048,Computer & Software_Microsoft Outlook Class,,,,2018-08-30 15:46:05,2018-08-30 15:46:05,0,Pass,Completed,,,,,,0
46048,Computer_GDP (eTime dept tracking) Class,,,,2018-12-13 16:22:09,2018-12-13 16:22:09,0,Pass,Completed,,,,,,0
46048,Computer_FileHold Class,,,,2018-08-30 15:32:54,2018-08-30 15:32:54,0,Pass,Completed,,,,,,0
46048,Legal_FMLA for Management (AGG specifics) Class,,,,2018-08-30 15:22:07,2018-08-30 15:22:07,0,Pass,Completed,,,,,,0
46048,Safety_Token Yochi Class,,,,2018-08-30 15:36:44,2018-08-30 15:36:44,0,Pass,Completed,,,,,,0
46125,Computer_GDP (eTime dept tracking) Class,,,,2018-12-13 16:22:09,2018-12-13 16:22:09,0,Pass,Completed,,,,,,0
46179,Technical_Fanuc Level I (Ranken) Class,,,,2018-12-13 20:22:56,2018-12-13 20:22:56,0,Pass,Completed,,,,,,0
46528,Technical_Fanuc Level I (Ranken)-0001,,,,2021-12-07 20:59:22,2021-12-07 20:59:22,0,Pass,Completed,,,,,,0
46528,Technical_Fanuc Level I (Ranken)-0004,,,,2021-08-23 13:52:17,2021-08-23 13:52:17,0,Pass,Completed,,,,,,0
46624,Core_ Core Operator Training (AGGU) Class,,,,2015-08-27 08:00:00,2015-08-27 08:00:00,0,Pass,Completed,,,,,,0
46690,Computer_GDP (eTime dept tracking) Class,,,,2018-12-13 15:11:16,2018-12-13 15:11:16,0,Pass,Completed,,,,,,0
46690,Safety_Token Yochi Class,,,,2017-06-29 08:00:00,2017-06-29 08:00:00,0,Pass,Completed,,,,,,0
47032,Computer & Software_JDE Class,,,,2017-02-05 08:00:00,2017-02-05 08:00:00,0,Pass,Completed,,,,,,0
47032,Computer & Software_Microsoft Outlook Class,,,,2017-04-28 08:00:00,2017-04-28 08:00:00,0,Pass,Completed,,,,,,0
47032,Computer & Software_Shop Floor Data Entry Class,,,,2017-10-05 08:00:00,2017-10-05 08:00:00,0,Pass,Completed,,,,,,0
47032,Computer_GDP (eTime dept tracking) Class,,,,2018-12-13 14:40:52,2018-12-13 14:40:52,0,Pass,Completed,,,,,,0
47032,Computer_FileHold Class,,,,2017-09-05 08:00:00,2017-09-05 08:00:00,0,Pass,Completed,,,,,,0
47032,Core_ Core Operator Training (AGGU) Class,,,,2015-07-22 08:00:00,2015-07-22 08:00:00,0,Pass,Completed,,,,,,0
47032,Legal_FMLA for Management (AGG specifics) Class,,,,2017-05-15 08:00:00,2017-05-15 08:00:00,0,Pass,Completed,,,,,,0
47032,Safety_Token Yochi Class,,,,2017-10-24 08:00:00,2017-10-24 08:00:00,0,Pass,Completed,,,,,,0
47168,Computer_GDP (eTime dept tracking) Class,,,,2018-12-13 15:23:27,2018-12-13 15:23:27,0,Pass,Completed,,,,,,0
47776,Computer & Software_JDE Class,,,,2018-08-30 15:25:40,2018-08-30 15:25:40,0,Pass,Completed,,,,,,0
47776,Computer & Software_Microsoft Outlook Class,,,,2018-08-30 15:46:05,2018-08-30 15:46:05,0,Pass,Completed,,,,,,0
47776,Computer_GDP (eTime dept tracking) Class,,,,2018-12-13 15:57:33,2018-12-13 15:57:33,0,Pass,Completed,,,,,,0
47776,Computer_FileHold Class,,,,2018-08-30 15:32:54,2018-08-30 15:32:54,0,Pass,Completed,,,,,,0
47776,Legal_FMLA for Management (AGG specifics) Class,,,,2018-08-30 15:22:07,2018-08-30 15:22:07,0,Pass,Completed,,,,,,0
47776,Safety_Token Yochi Class,,,,2018-08-30 15:36:44,2018-08-30 15:36:44,0,Pass,Completed,,,,,,0
47778,Onboarding_Mentor Certification Training-0031,,,,2021-08-24 15:24:53,2021-08-24 15:24:53,0,Pass,Completed,,,,,,0
48623,Core_ Core Operator Training (AGGU) Class,,,,2015-09-30 08:00:00,2015-09-30 08:00:00,0,Pass,Completed,,,,,,0
48721,Computer_GDP (eTime dept tracking) Class,,,,2018-12-13 14:40:52,2018-12-13 14:40:52,0,Pass,Completed,,,,,,0
48721,Safety_Token Yochi Class,,,,2017-11-08 08:00:00,2017-11-08 08:00:00,0,Pass,Completed,,,,,,0
48729,Core_ Core Operator Training (AGGU) Class,,,,2015-08-27 08:00:00,2015-08-27 08:00:00,0,Pass,Completed,,,,,,0
49362,Computer_Excel Basic-0011,,,,2019-01-14 19:31:02,2019-01-14 19:31:02,0,Pass,Completed,,,,,,0
49855,Computer Skills_Excel Basic Class,,,,2017-06-26 08:00:00,2017-06-26 08:00:00,0,Pass,Completed,,,,,,0
49855,Computer Skills_Excel Intermediate Class,,,,2017-10-07 08:00:00,2017-10-07 08:00:00,0,Pass,Completed,,,,,,0
49855,Computer_GDP (eTime dept tracking) Class,,,,2018-12-13 16:22:09,2018-12-13 16:22:09,0,Pass,Completed,,,,,,0
49855,Safety_Token Yochi Class,,,,2017-11-10 08:00:00,2017-11-10 08:00:00,0,Pass,Completed,,,,,,0
50622,Computer & Software_JDE Class,,,,2015-12-16 08:00:00,2015-12-16 08:00:00,0,Pass,Completed,,,,,,0
50622,Computer Skills_Excel Intermediate Class,,,,2017-10-04 08:00:00,2017-10-04 08:00:00,0,Pass,Completed,,,,,,0
50622,Computer_GDP (eTime dept tracking) Class,,,,2018-12-13 16:37:12,2018-12-13 16:37:12,0,Pass,Completed,,,,,,0
50622,Computer_FileHold Class,,,,2015-12-11 08:00:00,2015-12-11 08:00:00,0,Pass,Completed,,,,,,0
50622,Safety_Token Yochi Class,,,,2017-09-28 08:00:00,2017-09-28 08:00:00,0,Pass,Completed,,,,,,0
50676,Onboarding_Mentor Certification Training-0031,,,,2021-08-24 15:24:53,2021-08-24 15:24:53,0,Pass,Completed,,,,,,0
50789,Computer_GDP (eTime dept tracking) Class,,,,2018-12-13 15:57:33,2018-12-13 15:57:33,0,Pass,Completed,,,,,,0
50789,Core_ Core Operator Training (AGGU) Class,,,,2015-10-26 08:00:00,2015-10-26 08:00:00,0,Pass,Completed,,,,,,0
51116,Computer & Software_JDE Class,,,,2017-02-11 08:00:00,2017-02-11 08:00:00,0,Pass,Completed,,,,,,0
51116,Computer & Software_Microsoft Outlook Class,,,,2017-10-27 08:00:00,2017-10-27 08:00:00,0,Pass,Completed,,,,,,0
51116,Computer Skills_Excel Basic Class,,,,2017-04-24 08:00:00,2017-04-24 08:00:00,0,Pass,Completed,,,,,,0
51116,Computer Skills_Excel Intermediate Class,,,,2017-05-15 08:00:00,2017-05-15 08:00:00,0,Pass,Completed,,,,,,0
51116,Computer_GDP (eTime dept tracking) Class,,,,2018-12-13 15:20:56,2018-12-13 15:20:56,0,Pass,Completed,,,,,,0
51116,Computer_FileHold Class,,,,2017-06-11 08:00:00,2017-06-11 08:00:00,0,Pass,Completed,,,,,,0
51116,Legal_FMLA for Management (AGG specifics) Class,,,,2017-10-11 08:00:00,2017-10-11 08:00:00,0,Pass,Completed,,,,,,0
51116,Safety_Token Yochi Class,,,,2017-06-22 08:00:00,2017-06-22 08:00:00,0,Pass,Completed,,,,,,0
51280,Technical_Fanuc Level I (Ranken) Class,,,,2017-06-02 08:00:00,2017-06-02 08:00:00,0,Pass,Completed,,,,,,0
51280,Technical_Fanuc Level II (Ranken) Class,,,,2017-03-13 08:00:00,2017-03-13 08:00:00,0,Pass,Completed,,,,,,0
51280,Technical_Fanuc Level III (Ranken) Class,,,,2017-04-17 08:00:00,2017-04-17 08:00:00,0,Pass,Completed,,,,,,0
51497,Core_ Core Operator Training (AGGU) Class,,,,2015-08-27 08:00:00,2015-08-27 08:00:00,0,Pass,Completed,,,,,,0
51908,Train the Trainer_Overhead Crane Instructor Class,,,,2015-08-27 08:00:00,2015-08-27 08:00:00,0,Pass,Completed,,,,,,0
52501,Computer & Software_JDE Class,,,,2017-01-23 08:00:00,2017-01-23 08:00:00,0,Pass,Completed,,,,,,0
52501,Computer & Software_Microsoft Outlook Class,,,,2017-01-23 08:00:00,2017-01-23 08:00:00,0,Pass,Completed,,,,,,0
52501,Computer & Software_Shop Floor Data Entry Class,,,,2017-01-23 08:00:00,2017-01-23 08:00:00,0,Pass,Completed,,,,,,0
52501,Computer_GDP (eTime dept tracking) Class,,,,2018-12-13 14:48:56,2018-12-13 14:48:56,0,Pass,Completed,,,,,,0
52501,Computer_Excel Basic-0011,,,,2019-01-28 20:25:28,2019-01-28 20:25:28,0,Pass,Completed,,,,,,0
52501,Computer_FileHold Class,,,,2017-01-23 08:00:00,2017-01-23 08:00:00,0,Pass,Completed,,,,,,0
52501,Legal_FMLA for Management (AGG specifics) Class,,,,2017-01-23 08:00:00,2017-01-23 08:00:00,0,Pass,Completed,,,,,,0
52501,Safety_Token Yochi Class,,,,2017-06-22 08:00:00,2017-06-22 08:00:00,0,Pass,Completed,,,,,,0
52729,Core_ Core Operator Training (AGGU) Class,,,,2015-10-30 08:00:00,2015-10-30 08:00:00,0,Pass,Completed,,,,,,0
52735,Core_ Core Operator Training (AGGU) Class,,,,2015-08-27 08:00:00,2015-08-27 08:00:00,0,Pass,Completed,,,,,,0
52900,Core_ Core Operator Training (AGGU) Class,,,,2015-08-27 08:00:00,2015-08-27 08:00:00,0,Pass,Completed,,,,,,0
53243,Compliance_LIVE Fire Extinguisher Training_MO-0119,,,,2023-03-29 15:31:11,2023-03-29 15:31:11,0,Pass,Completed,,,,,,0
53389,Core_ Core Operator Training (AGGU) Class,,,,2017-09-01 08:00:00,2017-09-01 08:00:00,0,Pass,Completed,,,,,,0
53669,Core_ Core Operator Training (AGGU) Class,,,,2017-01-16 08:00:00,2017-01-16 08:00:00,0,Pass,Completed,,,,,,0
53669,Safety_Token Yochi Class,,,,2017-02-23 08:00:00,2017-02-23 08:00:00,0,Pass,Completed,,,,,,0
53724,Computer Skills_Excel Basic Class,,,,2017-03-27 08:00:00,2017-03-27 08:00:00,0,Pass,Completed,,,,,,0
53724,Computer Skills_Excel Intermediate Class,,,,2017-10-04 08:00:00,2017-10-04 08:00:00,0,Pass,Completed,,,,,,0
53724,Computer_GDP (eTime dept tracking) Class,,,,2018-12-13 15:57:33,2018-12-13 15:57:33,0,Pass,Completed,,,,,,0
53724,Safety_Token Yochi Class,,,,2016-10-08 08:00:00,2016-10-08 08:00:00,0,Pass,Completed,,,,,,0
53742,Computer_GDP (eTime dept tracking) Class,,,,2018-12-13 15:20:56,2018-12-13 15:20:56,0,Pass,Completed,,,,,,0
53742,Computer_FileHold Class,,,,2017-03-05 08:00:00,2017-03-05 08:00:00,0,Pass,Completed,,,,,,0
53742,Safety_Token Yochi Class,,,,2017-11-10 08:00:00,2017-11-10 08:00:00,0,Pass,Completed,,,,,,0
53879,Computer & Software_Excel Intermediate-0003,,,,2019-10-01 19:34:25,2019-10-01 19:34:25,0,Pass,Completed,,,,,,0
53879,Computer_Excel Basic-0011,,,,2019-10-01 19:34:25,2019-10-01 19:34:25,0,Pass,Completed,,,,,,0
53904,Core_ Core Operator Training (AGGU) Class,,,,2017-06-19 08:00:00,2017-06-19 08:00:00,0,Pass,Completed,,,,,,0
54088,Technical_Mechanical Level 2 Lab (Ranken) Class,,,,2016-10-10 08:00:00,2016-10-10 08:00:00,0,Pass,Completed,,,,,,0
54092,Core_ Core Operator Training (AGGU) Class,,,,2015-08-27 08:00:00,2015-08-27 08:00:00,0,Pass,Completed,,,,,,0
54114,Core_ Core Operator Training (AGGU) Class,,,,2016-10-18 08:00:00,2016-10-18 08:00:00,0,Pass,Completed,,,,,,0
54114,Safety_Token Yochi Class,,,,2017-02-23 08:00:00,2017-02-23 08:00:00,0,Pass,Completed,,,,,,0
54119,Core_ Core Operator Training (AGGU) Class,,,,2016-10-18 08:00:00,2016-10-18 08:00:00,0,Pass,Completed,,,,,,0
54119,Safety_Token Yochi Class,,,,2017-02-23 08:00:00,2017-02-23 08:00:00,0,Pass,Completed,,,,,,0
54304,Computer Skills_Excel Basic Class,,,,2017-03-27 08:00:00,2017-03-27 08:00:00,0,Pass,Completed,,,,,,0
54304,Computer Skills_Excel Intermediate Class,,,,2017-10-04 08:00:00,2017-10-04 08:00:00,0,Pass,Completed,,,,,,0
54304,Computer_GDP (eTime dept tracking) Class,,,,2018-12-13 15:20:56,2018-12-13 15:20:56,0,Pass,Completed,,,,,,0
54304,Safety_Token Yochi Class,,,,2017-11-10 08:00:00,2017-11-10 08:00:00,0,Pass,Completed,,,,,,0
54399,Computer_GDP (eTime dept tracking) Class,,,,2018-12-13 15:11:16,2018-12-13 15:11:16,0,Pass,Completed,,,,,,0
54399,Safety_Token Yochi Class,,,,2017-12-10 08:00:00,2017-12-10 08:00:00,0,Pass,Completed,,,,,,0
54451,Core_ Core Operator Training (AGGU) Class,,,,2016-03-02 08:00:00,2016-03-02 08:00:00,0,Pass,Completed,,,,,,0
54516,Compliance_LIVE Fire Extinguisher Training_MO-0121,,,,2023-03-31 13:04:27,2023-03-31 13:04:27,0,Pass,Completed,,,,,,0
54516,Technical_Fanuc Level I (Ranken) Class,,,,2018-10-22 14:21:11,2018-10-22 14:21:11,0,Pass,Completed,,,,,,0
54516,Technical_Fanuc Level II (Ranken) Class,,,,2018-10-22 14:09:35,2018-10-22 14:09:35,0,Pass,Completed,,,,,,0
54774,Core_ Core Operator Training (AGGU) Class,,,,2016-10-18 08:00:00,2016-10-18 08:00:00,0,Pass,Completed,,,,,,0
54774,Safety_Token Yochi Class,,,,2017-02-23 08:00:00,2017-02-23 08:00:00,0,Pass,Completed,,,,,,0
54791,Core_ Core Operator Training (AGGU) Class,,,,2017-03-04 08:00:00,2017-03-04 08:00:00,0,Pass,Completed,,,,,,0
54811,Compliance_LIVE Fire Extinguisher Training_MO-0119,,,,2023-03-29 15:31:11,2023-03-29 15:31:11,0,Pass,Completed,,,,,,0
54811,Technical_Fanuc Level I (Ranken) Class,,,,2018-04-27 19:00:10,2018-04-27 19:00:10,0,Pass,Completed,,,,,,0
54811,Technical_Fanuc Level II (Ranken) Class,,,,2018-12-13 20:16:45,2018-12-13 20:16:45,0,Pass,Completed,,,,,,0
55104,Computer Skills_Excel Basic Class,,,,2017-07-24 08:00:00,2017-07-24 08:00:00,0,Pass,Completed,,,,,,0
55104,Computer Skills_Excel Intermediate Class,,,,2017-07-08 08:00:00,2017-07-08 08:00:00,0,Pass,Completed,,,,,,0
55190,Core_ Core Operator Training (AGGU) Class,,,,2017-10-04 08:00:00,2017-10-04 08:00:00,0,Pass,Completed,,,,,,0
