Event ID,Session ID*,Part Start Date/Time,Part End Date/Time,Part Break Duration,Part Timezone,Display Times in TimeZone of User,Part name,Part Location,Part Instructor*,Session Status,Cancellation Reason,Cancellation Comment,Available Languages,Vendor/Provider,Registration Deadline,Registration Deadline - Before/After,Allow waitlist for sessions,Allow Auto-Management of Waitlist‡, Auto-Register User upon Granting Waitlist‡,Minimum Users,Maximum Users,Credits,Attendance Parts,Emails,Currency Code,Price Per Session,No-show Penalty – Monetary,No-show Penalty – Training Units,Restrict Withdraw from Session,Refund Type,Refund Percentage‡,Refund Amount‡,Refund Number of Days prior to start‡,Withdrawal Penalty Percentage,Withdrawal Penalty Amount,Penalty Number of Days prior to start,Created/Modified By,Do not allow exception request,Copy Availability from its Event,Availability to All Users,Availability to Specific Users,Availability to OU‡,Availability OU Type,Register Upon Approval,Pre-Approved,Includes Subordinates,Training Contact,Training Units,Default Training Unit Price,Required Training Approvals,Required Completion Approvals,Request Form
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0047,2022-02-03 16:30:00,2022-02-03 17:45:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0048,2022-02-03 18:30:00,2022-02-03 19:45:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0049,2022-02-03 20:00:00,2022-02-03 21:15:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0050,2022-05-04 11:00:00,2022-05-04 12:15:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0051,2022-05-04 12:30:00,2022-05-04 13:45:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0052,2022-05-04 14:00:00,2022-05-04 15:15:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0053,2022-05-04 15:30:00,2022-05-04 16:45:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0054,2022-05-04 17:30:00,2022-05-04 18:45:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0055,2022-05-04 19:00:00,2022-05-04 20:15:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0056,2022-06-04 11:00:00,2022-06-04 12:15:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0057,2022-06-04 12:30:00,2022-06-04 13:45:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0058,2022-06-04 14:00:00,2022-06-04 15:15:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0059,2022-06-04 15:30:00,2022-06-04 16:45:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0060,2022-06-04 17:30:00,2022-06-04 18:45:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0061,2022-06-04 19:00:00,2022-06-04 20:15:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0062,2022-05-04 20:00:00,2022-05-04 21:15:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0063,06/22/2022 11:00:00.000,06/22/2022 12:15:00.000,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0064,06/22/2022 12:30:00.000,06/22/2022 13:45:00.000,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0065,06/23/2022 11:00:00.000,06/23/2022 12:15:00.000,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0066,06/22/2022 14:00:00.000,06/22/2022 15:15:00.000,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0067,06/22/2022 15:30:00.000,06/22/2022 16:45:00.000,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0068,06/22/2022 17:30:00.000,06/22/2022 18:45:00.000,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0069,06/22/2022 19:00:00.000,06/22/2022 20:15:00.000,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0070,06/23/2022 12:30:00.000,06/23/2022 13:45:00.000,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0071,06/23/2022 14:00:00.000,06/23/2022 15:15:00.000,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0072,06/23/2022 15:30:00.000,06/23/2022 16:45:00.000,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0073,06/23/2022 17:30:00.000,06/23/2022 18:45:00.000,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0074,06/23/2022 19:00:00.000,06/23/2022 20:15:00.000,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0075,06/23/2022 20:15:00.000,06/23/2022 21:30:00.000,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0076,2022-06-07 23:00:00,2022-07-07 00:15:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0077,2022-10-08 11:00:00,2022-10-08 12:15:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0078,2022-10-08 12:30:00,2022-10-08 13:45:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0079,2022-10-08 14:00:00,2022-10-08 15:15:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0080,2022-10-08 15:30:00,2022-10-08 16:45:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0081,2022-10-08 17:30:00,2022-10-08 18:45:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0082,2022-10-08 19:00:00,2022-10-08 20:15:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0083,2022-10-08 20:30:00,2022-10-08 21:45:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0084,2022-05-10 11:00:00,2022-05-10 12:15:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0085,2022-05-10 12:30:00,2022-05-10 13:45:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0086,2022-05-10 14:00:00,2022-05-10 15:15:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0087,2022-05-10 15:30:00,2022-05-10 16:45:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0088,2022-05-10 17:30:00,2022-05-10 18:45:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0089,2022-05-10 19:00:00,2022-05-10 20:15:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0090,2022-05-10 20:30:00,2022-05-10 21:45:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0091,2022-06-10 11:00:00,2022-06-10 12:15:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0092,2022-06-10 12:30:00,2022-06-10 13:45:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0093,2022-06-10 14:00:00,2022-06-10 15:15:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0094,2022-06-10 15:30:00,2022-06-10 16:45:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0095,2022-06-10 17:30:00,2022-06-10 18:45:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0096,2022-06-10 19:00:00,2022-06-10 20:15:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0097,2022-06-10 20:30:00,2022-06-10 21:45:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0098,2022-10-11 12:00:00,2022-10-11 13:15:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0099,2022-10-11 13:30:00,2022-10-11 14:45:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0100,2022-10-11 15:00:00,2022-10-11 16:15:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0101,2022-10-11 16:30:00,2022-10-11 17:45:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0102,2022-10-11 18:30:00,2022-10-11 19:45:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0103,2022-10-11 20:00:00,2022-10-11 21:15:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0104,2022-10-11 21:30:00,2022-10-11 22:45:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0105,02/21/2023 12:00:00.000,02/21/2023 13:15:00.000,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0106,02/21/2023 13:30:00.000,02/21/2023 14:45:00.000,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0107,02/21/2023 15:00:00.000,02/21/2023 16:15:00.000,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0108,02/21/2023 16:30:00.000,02/21/2023 17:45:00.000,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0109,02/21/2023 18:30:00.000,02/21/2023 19:45:00.000,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0110,02/21/2023 20:00:00.000,02/21/2023 21:15:00.000,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0111,02/21/2023 21:30:00.000,02/21/2023 22:45:00.000,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0112,2023-09-03 12:00:00,2023-09-03 13:15:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,0,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0113,2023-09-03 13:30:00,2023-09-03 14:45:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,0,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0114,2023-09-03 21:30:00,2023-09-03 22:45:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,0,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0115,2023-04-04 11:00:00,2023-04-04 12:15:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0116,2023-04-04 12:30:00,2023-04-04 13:45:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0117,2023-04-04 19:00:00,2023-04-04 20:15:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
