User ID*,Material ID*,Transcript Status*,Request Date/Time*,Registration Date/Time*,Transcript Action,Completion Date/Time,Due Date/Time‡,Due Date Action type,Archived,User Exempt Reason,Approver Exempt Reason,User's Exemption Comments,Approver's Exemption Comments,Exempt By,Comments,Training Points,Training Badge
072911,Compliance_Employee FMLA Rights,Completed,02/05/2021 16:28:01.000,02/05/2021 16:28:01.000,,01/27/2021 16:25:00.000,,,,,,,,,,,
072911,Compliance_Orientation eSign,Completed,02/05/2021 16:17:09.000,02/05/2021 16:17:09.000,,08/24/2020 15:15:00.000,,,,,,,,,,,
072911,Compliance_Orientation Policies & Procedures,Completed,08/19/2019 03:31:11.000,08/19/2019 03:31:11.000,,03/28/2019 20:05:00.000,,,,,,,,,,,
072911,Compliance_Photo Release Waiver,Completed,02/05/2021 16:17:09.000,02/05/2021 16:17:09.000,,08/24/2020 15:15:00.000,,,,,,,,,,,
072911,Conversion Hire Tracking,Completed,02/09/2021 22:54:13.000,02/09/2021 22:54:13.000,,01/26/2021 22:50:00.000,,,,,,,,,,,
072919,Compliance_Employee FMLA Rights,Completed,02/13/2017 08:00:00.000,02/13/2017 08:00:00.000,,02/13/2017 00:00:00.000,,,,,,,,,,,
072919,Compliance_Orientation eSign,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
072919,Compliance_Orientation Policies & Procedures,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
072920,Compliance_Employee FMLA Rights,Completed,02/13/2017 08:00:00.000,02/13/2017 08:00:00.000,,02/13/2017 00:00:00.000,,,,,,,,,,,
072920,Compliance_Orientation eSign,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
072920,Compliance_Orientation Policies & Procedures,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
073087,Compliance_Employee FMLA Rights,Completed,02/13/2017 08:00:00.000,02/13/2017 08:00:00.000,,02/13/2017 00:00:00.000,,,,,,,,,,,
073087,Compliance_Orientation eSign,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
073087,Compliance_Orientation Policies & Procedures,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
073087,Compliance_Production Mold Change Safety Procedure 2,Completed,10/03/2018 19:48:11.000,10/03/2018 19:48:11.000,,11/06/2017 21:30:00.000,01/20/2024 23:59:59.000,,,,,,,,,,
073087,Resource_View Overhead Crane Evaluation Form,Completed,03/14/2017 08:00:00.000,03/14/2017 08:00:00.000,,03/14/2017 00:00:00.000,,,,,,,,,,,
073087,Resource_View Overhead Crane Instructor List,Completed,03/14/2017 08:00:00.000,03/14/2017 08:00:00.000,,03/14/2017 00:00:00.000,,,,,,,,,,,
073096,Compliance_Business Conduct Agreement,Completed,07/12/2018 06:03:45.000,07/12/2018 06:03:45.000,,07/12/2018 06:04:17.000,07/16/2018 23:59:59.000,,,,,,,,,,
073096,Compliance_Employee FMLA Rights,Completed,02/13/2017 08:00:00.000,02/13/2017 08:00:00.000,,02/13/2017 00:00:00.000,,,,,,,,,,,
073096,Compliance_Orientation eSign,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
073096,Compliance_Orientation Policies & Procedures,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
073096,Leadership_SCP Guidelines,Exempt,06/30/2017 14:35:00.000,06/30/2017 14:35:00.000,,06/30/2017 14:35:00.000,,,,,,,,,,,
073096,Library_ADP Self Evaluation Video Tutorial,Completed,02/02/2023 07:03:38.000,02/02/2023 07:03:38.000,,02/02/2023 07:03:39.000,,,,,,,,,,,
073096,Library_ADP Self Evaluation Work Instruction,Completed,02/02/2023 07:00:32.000,02/02/2023 07:00:32.000,,02/02/2023 07:00:32.000,,,,,,,,,,,
073096,Resource_View Forklift Evaluation Form,Completed,01/07/2015 08:00:00.000,01/07/2015 08:00:00.000,,01/07/2015 00:00:00.000,,,,,,,,,,,
073096,Resource_View Forklift Instructor List,Completed,01/07/2015 08:00:00.000,01/07/2015 08:00:00.000,,01/07/2015 00:00:00.000,,,,,,,,,,,
073098,Compliance_Container Management (EWI 4.6.40),Completed,12/09/2014 08:00:00.000,12/09/2014 08:00:00.000,,12/09/2014 00:00:00.000,07/13/2018 23:59:59.000,,,,,,,,,,
073098,Compliance_Employee FMLA Rights,Completed,02/13/2017 08:00:00.000,02/13/2017 08:00:00.000,,02/13/2017 00:00:00.000,,,,,,,,,,,
073098,Compliance_Orientation eSign,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
073098,Compliance_Orientation Policies & Procedures,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
073105,Compliance_Employee FMLA Rights,Completed,02/13/2017 08:00:00.000,02/13/2017 08:00:00.000,,02/13/2017 00:00:00.000,,,,,,,,,,,
073105,Compliance_Orientation eSign,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
073105,Compliance_Orientation Policies & Procedures,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
073105,Resource_View Forklift Evaluation Form,Completed,02/26/2016 08:00:00.000,02/26/2016 08:00:00.000,,02/26/2016 00:00:00.000,,,,,,,,,,,
073105,Resource_View Forklift Instructor List,Completed,02/26/2016 08:00:00.000,02/26/2016 08:00:00.000,,02/26/2016 00:00:00.000,,,,,,,,,,,
073147,Compliance_Business Conduct Agreement,Completed,08/03/2018 22:02:20.000,08/03/2018 22:02:20.000,,08/03/2018 22:02:32.000,07/16/2018 23:59:59.000,,,,,,,,,,
073147,Compliance_Employee FMLA Rights,Completed,02/13/2017 08:00:00.000,02/13/2017 08:00:00.000,,02/13/2017 00:00:00.000,,,,,,,,,,,
073147,Compliance_Orientation eSign,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
073147,Compliance_Orientation Policies & Procedures,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
073147,Compliance_Process Implementation & Changes (ERD 4.2.01),Completed,09/30/2015 08:00:00.000,09/30/2015 08:00:00.000,,09/30/2015 00:00:00.000,,,,,,,,,,,
073147,Knowledge_Microsoft Teams Quickstart Guide,Completed,06/24/2021 12:42:48.000,06/24/2021 12:42:48.000,,06/24/2021 12:53:00.000,,,,,,,,,,,
073147,Requirement_Document Control Procedure,Completed,12/26/2019 14:49:06.000,12/26/2019 14:49:06.000,,12/26/2019 15:00:05.000,,,,,,,,,,,
073147,Requirement_FMEA Example & Scoring Criteria,Completed,08/13/2018 13:11:15.000,08/13/2018 13:11:15.000,,08/13/2018 13:13:32.000,,,,,,,,,,,
073147,Requirement_Work Instruction Completion Procedure,Completed,12/26/2019 15:00:44.000,12/26/2019 15:00:44.000,,12/26/2019 15:10:07.000,,,,,,,,,,,
073147,Resource_View Forklift Evaluation Form,Completed,06/10/2014 08:00:00.000,06/10/2014 08:00:00.000,,06/10/2014 00:00:00.000,,,,,,,,,,,
073147,Resource_View Forklift Instructor List,Completed,06/10/2014 08:00:00.000,06/10/2014 08:00:00.000,,06/10/2014 00:00:00.000,,,,,,,,,,,
073180,Compliance_Employee FMLA Rights,Completed,02/13/2017 08:00:00.000,02/13/2017 08:00:00.000,,02/13/2017 00:00:00.000,,,,,,,,,,,
073180,Compliance_Orientation eSign,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
073180,Compliance_Orientation Policies & Procedures,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
073180,Requirement_AGGJ_Critical Safety Parts_Op&Maint_textbook,Completed,10/20/2022 20:57:41.000,10/20/2022 20:57:41.000,,10/20/2022 20:59:38.000,,,,,,,,,,,
073187,Compliance_Employee FMLA Rights,Completed,02/13/2017 08:00:00.000,02/13/2017 08:00:00.000,,02/13/2017 00:00:00.000,,,,,,,,,,,
073187,Compliance_Orientation eSign,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
073187,Compliance_Orientation Policies & Procedures,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
073187,Leadership_SCP Guidelines,Completed,02/04/2019 00:00:00.000,02/04/2019 00:00:00.000,,02/04/2019 00:00:00.000,,,,,,,,,,,
073187,Requirement_AGGJ_Critical Safety Parts_Op&Maint_textbook,Completed,01/05/2023 16:04:33.000,01/05/2023 16:04:33.000,,01/05/2023 16:12:20.000,,,,,,,,,,,
073191,Compliance_Business Conduct Agreement,Completed,07/11/2018 21:55:24.000,07/11/2018 21:55:24.000,,07/11/2018 21:56:00.000,07/16/2018 23:59:59.000,,,,,,,,,,
073191,Compliance_Employee FMLA Rights,Completed,02/13/2017 08:00:00.000,02/13/2017 08:00:00.000,,02/13/2017 00:00:00.000,,,,,,,,,,,
073191,Compliance_Orientation eSign,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
073191,Compliance_Orientation Policies & Procedures,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
073386,Compliance_Employee FMLA Rights,Completed,02/13/2017 08:00:00.000,02/13/2017 08:00:00.000,,02/13/2017 00:00:00.000,,,,,,,,,,,
073386,Compliance_Orientation eSign,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
073386,Compliance_Orientation Policies & Procedures,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
073404,Compliance_Employee FMLA Rights,Completed,02/13/2017 08:00:00.000,02/13/2017 08:00:00.000,,02/13/2017 00:00:00.000,,,,,,,,,,,
073404,Compliance_Orientation eSign,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
073404,Compliance_Orientation Policies & Procedures,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
073404,Resource_View Forklift Evaluation Form,Completed,09/17/2020 16:31:11.000,09/17/2020 16:31:11.000,,09/17/2020 16:34:34.000,,,,,,,,,,,
073404,Resource_View Forklift Instructor List,Completed,09/17/2020 16:31:11.000,09/17/2020 16:31:11.000,,09/17/2020 16:32:17.000,,,,,,,,,,,
073404,Resource_View Overhead Crane Evaluation Form,Completed,09/17/2020 17:04:02.000,09/17/2020 17:04:02.000,,09/17/2020 17:06:34.000,,,,,,,,,,,
073404,Resource_View Overhead Crane Instructor List,Completed,09/17/2020 17:04:02.000,09/17/2020 17:04:02.000,,09/17/2020 17:05:30.000,,,,,,,,,,,
073404,Resource_View Scissor & Boom Lift Evaluation Form,Completed,09/22/2020 18:44:39.000,09/22/2020 18:44:39.000,,09/22/2020 18:44:39.000,,,,,,,,,,,
073404,Resource_View Scissor & Boom Lift Instructor List,Completed,09/22/2020 19:11:45.000,09/22/2020 19:11:45.000,,09/24/2020 17:48:46.000,,,,,,,,,,,
073404,Safety_Global Machine Safety Standard,Completed,06/03/2022 13:36:11.000,06/03/2022 13:36:11.000,,06/03/2022 14:01:28.000,06/17/2022 23:59:59.000,,,,,,,,,,
073408,Compliance_Employee FMLA Rights,Completed,02/13/2017 08:00:00.000,02/13/2017 08:00:00.000,,02/13/2017 00:00:00.000,,,,,,,,,,,
073408,Compliance_Orientation eSign,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
073408,Compliance_Orientation Policies & Procedures,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
073408,Resource_View Forklift Evaluation Form,Completed,12/09/2019 15:51:44.000,12/09/2019 15:51:44.000,,01/07/2020 05:10:45.000,,,,,,,,,,,
073408,Resource_View Forklift Instructor List,Completed,12/09/2019 15:51:44.000,12/09/2019 15:51:44.000,,01/07/2020 05:10:26.000,,,,,,,,,,,
073410,Compliance_Employee FMLA Rights,Completed,02/10/2022 15:58:17.000,02/10/2022 15:58:17.000,,01/25/2022 15:55:00.000,,,,,,,,,,,
073410,Compliance_Orientation eSign,Completed,01/24/2022 15:43:59.000,01/24/2022 15:43:59.000,,01/24/2022 17:49:22.000,,,,,,,,,,,
073410,Compliance_Orientation Policies & Procedures,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
073410,Compliance_Photo Release Waiver,Completed,01/24/2022 15:43:59.000,01/24/2022 15:43:59.000,,01/24/2022 17:50:27.000,,,,,,,,,,,
073410,Requirement_AGGJ_Critical Safety Parts_Op&Maint_textbook,Completed,10/04/2022 19:41:36.000,10/04/2022 19:41:36.000,,10/04/2022 19:42:12.000,,,,,,,,,,,
073413,Compliance_Employee FMLA Rights,Completed,09/27/2021 18:29:12.000,09/27/2021 18:29:12.000,,09/21/2021 18:30:00.000,,,,,,,,,,,
073413,Compliance_Orientation eSign,Completed,06/11/2019 15:47:12.000,06/11/2019 15:47:12.000,,06/11/2019 15:49:49.000,,,,,,,,,,,
073413,Compliance_Orientation Policies & Procedures,Completed,06/11/2019 15:47:12.000,06/11/2019 15:47:12.000,,06/11/2019 15:49:25.000,,,,,,,,,,,
073413,Conversion Hire Tracking,Completed,09/22/2021 14:39:36.000,09/22/2021 14:39:36.000,,09/20/2021 14:35:00.000,,,,,,,,,,,
073413,Requirement_AGGJ_Critical Safety Parts_Op&Maint_textbook,Completed,10/11/2022 19:45:58.000,10/11/2022 19:45:58.000,,10/11/2022 19:46:27.000,,,,,,,,,,,
073527,Compliance_ Bribery Guidelines,Completed,06/07/2016 00:00:00.000,06/07/2016 00:00:00.000,,06/07/2016 00:00:00.000,02/11/2023 23:59:59.000,,,,,,,,This is done by admin due to some Technical Issues or Glitches,,
073527,Compliance_Business Conduct Agreement,Completed,08/01/2018 19:39:25.000,08/01/2018 19:39:25.000,,08/01/2018 19:44:44.000,07/16/2018 23:59:59.000,,,,,,,,,,
073527,Compliance_Employee FMLA Rights,Completed,02/13/2017 08:00:00.000,02/13/2017 08:00:00.000,,02/13/2017 00:00:00.000,,,,,,,,,,,
073527,Compliance_Orientation eSign,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
073527,Compliance_Orientation Policies & Procedures,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
073527,Compliance_Process Implementation & Changes (ERD 4.2.01),Completed,01/05/2015 08:00:00.000,01/05/2015 08:00:00.000,,01/05/2015 00:00:00.000,,,,,,,,,,,
073527,Requirement_FMEA Example & Scoring Criteria,Completed,08/21/2018 15:01:03.000,08/21/2018 15:01:03.000,,08/21/2018 15:02:17.000,,,,,,,,,,,
073534,Compliance_Employee FMLA Rights,Completed,11/19/2020 16:59:30.000,11/19/2020 16:59:30.000,,11/18/2020 17:00:00.000,,,,,,,,,,,
073534,Compliance_Orientation eSign,Completed,07/27/2020 18:20:21.000,07/27/2020 18:20:21.000,,07/13/2020 20:25:00.000,,,,,,,,,,,
073534,Compliance_Orientation Policies & Procedures,Completed,07/27/2020 18:20:22.000,07/27/2020 18:20:22.000,,07/13/2020 20:30:00.000,,,,,,,,,,,
073534,Compliance_Photo Release Waiver,Exempt,07/27/2020 18:20:22.000,07/27/2020 18:20:22.000,,07/13/2020 20:35:00.000,,,,,,,,,,,
073534,Compliance_Process Implementation & Changes (ERD 4.2.01),Completed,10/16/2015 08:00:00.000,10/16/2015 08:00:00.000,,10/21/2015 00:00:00.000,,,,,,,,,,,
073534,Requirement_AGGJ_Critical Safety Parts_Op&Maint_textbook,Registered,10/25/2022 19:25:24.000,10/25/2022 19:25:24.000,,,,,,,,,,,,,
073534,Requirement_AGGJ_Critical Safety Parts_QC&PE,Completed,01/17/2023 17:32:18.000,01/17/2023 17:32:18.000,,01/17/2023 17:45:03.000,,,,,,,,,,,
073575,Compliance_Business Conduct Agreement,Completed,07/10/2018 16:53:18.000,07/10/2018 16:53:18.000,,07/10/2018 16:55:29.000,07/16/2018 23:59:59.000,,,,,,,,,,
073575,Compliance_Employee FMLA Rights,Completed,05/25/2017 08:00:00.000,05/25/2017 08:00:00.000,,05/25/2017 00:00:00.000,,,,,,,,,,,
073575,Compliance_Orientation eSign,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
073575,Compliance_Orientation Policies & Procedures,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
073575,Resource_View Forklift Evaluation Form,Completed,06/09/2015 08:00:00.000,06/09/2015 08:00:00.000,,06/04/2012 00:00:00.000,,,,,,,,,,,
073575,Resource_View Forklift Instructor List,Completed,06/09/2015 08:00:00.000,06/09/2015 08:00:00.000,,06/04/2012 00:00:00.000,,,,,,,,,,,
073968,Compliance_Business Conduct Agreement,Completed,08/16/2018 18:03:28.000,08/16/2018 18:03:28.000,,08/16/2018 18:04:38.000,02/20/2024 23:59:59.000,,,,,,,,,,
073968,Compliance_Employee FMLA Rights,Completed,02/13/2017 08:00:00.000,02/13/2017 08:00:00.000,,02/13/2017 00:00:00.000,,,,,,,,,,,
073968,Compliance_Orientation eSign,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
073968,Compliance_Orientation Policies & Procedures,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
073968,Compliance_Process Implementation & Changes (ERD 4.2.01),Completed,03/10/2015 08:00:00.000,03/10/2015 08:00:00.000,,03/10/2015 00:00:00.000,,,,,,,,,,,
073968,Resource_View Forklift Evaluation Form,Completed,05/10/2021 14:41:33.000,05/10/2021 14:41:33.000,,05/10/2021 14:43:32.000,,,,,,,,,,,
073968,Resource_View Forklift Instructor List,Completed,05/10/2021 14:41:33.000,05/10/2021 14:41:33.000,,05/10/2021 14:42:43.000,,,,,,,,,,,
073968,Safety_Global Machine Safety Standard,Completed,02/15/2019 13:38:27.000,02/15/2019 13:38:27.000,,02/15/2019 13:39:57.000,03/07/2024 23:59:59.000,,,,,,,,,,
073977,Compliance_Business Conduct Agreement,Completed,07/10/2018 13:28:25.000,07/10/2018 13:28:25.000,,07/10/2018 13:29:11.000,07/12/2021 23:59:59.000,,,,,,,,,,
073977,Compliance_Employee FMLA Rights,Completed,06/29/2021 21:08:43.000,06/29/2021 21:08:43.000,,06/29/2021 21:05:00.000,,,,,,,,,,,
073977,Compliance_Orientation eSign,Completed,06/28/2021 15:00:18.000,06/28/2021 15:00:18.000,,06/28/2021 17:11:03.000,,,,,,,,,,,
073977,Compliance_Orientation Policies & Procedures,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
073977,Compliance_Photo Release Waiver,Completed,06/28/2021 15:00:18.000,06/28/2021 15:00:18.000,,06/28/2021 17:11:47.000,,,,,,,,,,,
073977,Compliance_Process Implementation & Changes (ERD 4.2.01),Completed,12/03/2014 08:00:00.000,12/03/2014 08:00:00.000,,12/03/2014 00:00:00.000,,,,,,,,,,,
073977,Requirement_Document Control Procedure,Completed,06/30/2021 15:05:37.000,06/30/2021 15:05:37.000,,07/06/2021 12:55:31.000,,,,,,,,,,,
073977,Requirement_FMEA Example & Scoring Criteria,Completed,08/02/2018 19:58:55.000,08/02/2018 19:58:55.000,,08/02/2018 19:59:09.000,,,,,,,,,,,
073977,Requirement_Work Instruction Completion Procedure,Completed,07/06/2021 13:08:16.000,07/06/2021 13:08:16.000,,07/06/2021 13:13:12.000,,,,,,,,,,,
073977,Resource_View Forklift Evaluation Form,Completed,05/29/2019 13:06:00.000,05/29/2019 13:06:00.000,,05/29/2019 13:08:46.000,,,,,,,,,,,
073977,Resource_View Forklift Instructor List,Completed,05/29/2019 13:06:00.000,05/29/2019 13:06:00.000,,05/29/2019 13:07:33.000,,,,,,,,,,,
074245,Compliance_Chrome PPE Procedure,Completed,04/28/2014 08:00:00.000,04/28/2014 08:00:00.000,,04/28/2014 00:00:00.000,,,,,,,,,,,
074245,Compliance_Employee FMLA Rights,Completed,02/13/2017 08:00:00.000,02/13/2017 08:00:00.000,,02/13/2017 00:00:00.000,,,,,,,,,,,
074245,Compliance_Orientation eSign,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
074245,Compliance_Orientation Policies & Procedures,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
074245,Compliance_Scrubber Evacuation Plan (Dept. 6218),Completed,04/28/2014 08:00:00.000,04/28/2014 08:00:00.000,,04/28/2014 00:00:00.000,,,,,,,,,,,
074245,Resource_View Forklift Evaluation Form,Completed,05/29/2014 08:00:00.000,05/29/2014 08:00:00.000,,05/29/2014 00:00:00.000,,,,,,,,,,,
074245,Resource_View Forklift Instructor List,Completed,05/29/2014 08:00:00.000,05/29/2014 08:00:00.000,,05/29/2014 00:00:00.000,,,,,,,,,,,
074442,Compliance_ Bribery Guidelines,Completed,09/22/2021 15:28:20.000,09/22/2021 15:28:20.000,,09/22/2021 15:54:45.000,09/29/2021 23:59:59.000,,,,,,,,This is done by admin due to some Technical Issues or Glitches,,
074442,Compliance_Business Conduct Agreement,Completed,07/02/2018 20:23:02.000,07/02/2018 20:23:02.000,,07/26/2018 17:27:41.000,08/04/2020 23:59:59.000,,,,,,,,,,
074442,Compliance_Container Management (EWI 4.6.40),Completed,06/09/2015 08:00:00.000,06/09/2015 08:00:00.000,,12/21/2015 00:00:00.000,,,,,,,,,,,
074442,Compliance_Employee FMLA Rights,Completed,02/13/2017 08:00:00.000,02/13/2017 08:00:00.000,,02/13/2017 00:00:00.000,,,,,,,,,,,
074442,Compliance_Orientation eSign,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
074442,Compliance_Orientation Policies & Procedures,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
074585,Compliance_Business Conduct Agreement,Completed,07/10/2018 19:25:11.000,07/10/2018 19:25:11.000,,07/10/2018 19:34:24.000,07/16/2018 23:59:59.000,,,,,,,,,,
074585,Compliance_Employee FMLA Rights,Completed,02/13/2017 08:00:00.000,02/13/2017 08:00:00.000,,02/13/2017 00:00:00.000,,,,,,,,,,,
074585,Compliance_Orientation eSign,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
074585,Compliance_Orientation Policies & Procedures,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
074585,Compliance_Process Implementation & Changes (ERD 4.2.01),Completed,03/19/2015 08:00:00.000,03/19/2015 08:00:00.000,,03/19/2015 00:00:00.000,,,,,,,,,,,
074663,Compliance_Business Conduct Agreement,Completed,08/02/2018 19:02:20.000,08/02/2018 19:02:20.000,,08/02/2018 19:02:24.000,,,,,,,,,,,
074663,Compliance_Chrome PPE Procedure,Completed,12/10/2014 08:00:00.000,12/10/2014 08:00:00.000,,12/10/2014 00:00:00.000,,,,,,,,,,,
074663,Compliance_Employee FMLA Rights,Completed,01/20/2022 17:49:05.000,01/20/2022 17:49:05.000,,01/11/2022 17:45:00.000,,,,,,,,,,,
074663,Compliance_Orientation eSign,Completed,01/10/2022 16:05:38.000,01/10/2022 16:05:38.000,,01/10/2022 19:07:22.000,,,,,,,,,,,
074663,Compliance_Orientation Policies & Procedures,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
074663,Compliance_Photo Release Waiver,Completed,01/10/2022 16:05:38.000,01/10/2022 16:05:38.000,,01/10/2022 19:09:50.000,,,,,,,,,,,
074663,Compliance_Scrubber Evacuation Plan (Dept. 6218),Completed,12/10/2014 08:00:00.000,12/10/2014 08:00:00.000,,12/10/2014 00:00:00.000,,,,,,,,,,,
074663,Compliance_Triple Rinse Procedure (Dept. 6218),Completed,10/26/2015 08:00:00.000,10/26/2015 08:00:00.000,,10/26/2015 00:00:00.000,,,,,,,,,,,
074663,LMS Instructions_Register Employees for Instructor-Led Trainings (ILT)_Library,Completed,09/03/2019 15:33:27.000,09/03/2019 15:33:27.000,,09/03/2019 15:33:28.000,,,,,,,,,,,
074663,Requirement_AGGJ_Critical Safety Parts_Op&Maint_textbook,Completed,11/10/2022 04:28:08.000,11/10/2022 04:28:08.000,,11/10/2022 07:33:49.000,,,,,,,,,,,
074663,Requirement_AGGJ_Critical Safety Parts_SV&TL,Completed,03/03/2023 09:09:43.000,03/03/2023 09:09:43.000,,03/03/2023 10:04:04.000,,,,,,,,,,,
074663,Resource_View Forklift Evaluation Form,Completed,01/12/2022 15:56:38.000,01/12/2022 15:56:38.000,,01/12/2022 19:36:31.000,,,,,,,,,,,
074663,Resource_View Forklift Instructor List,Completed,01/12/2022 15:56:38.000,01/12/2022 15:56:38.000,,01/12/2022 19:36:08.000,,,,,,,,,,,
074663,Safety_Global Machine Safety Standard,Completed,01/12/2022 19:37:38.000,01/12/2022 19:37:38.000,,01/12/2022 19:51:03.000,03/25/2023 23:59:59.000,,,,,,,,,,
074684,Compliance_Employee FMLA Rights,Completed,02/13/2017 08:00:00.000,02/13/2017 08:00:00.000,,02/13/2017 00:00:00.000,,,,,,,,,,,
074684,Compliance_Orientation eSign,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
074684,Compliance_Orientation Policies & Procedures,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
074685,Compliance_Business Conduct Agreement,Completed,08/03/2018 00:38:28.000,08/03/2018 00:38:28.000,,08/03/2018 00:38:51.000,,,,,,,,,,,
074685,Compliance_Container Management (EWI 4.6.40),Completed,06/05/2019 05:23:08.000,06/05/2019 05:23:08.000,,06/05/2019 05:24:42.000,,,,,,,,,,,
074685,Compliance_Employee FMLA Rights,Completed,02/13/2017 08:00:00.000,02/13/2017 08:00:00.000,,02/13/2017 00:00:00.000,,,,,,,,,,,
074685,Compliance_Orientation eSign,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
074685,Compliance_Orientation Policies & Procedures,Completed,08/22/2016 08:00:00.000,08/22/2016 08:00:00.000,,08/22/2016 00:00:00.000,,,,,,,,,,,
